OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
979,GMS Face API with allLandmarks ,0,1,jpg,1,162000,20413,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1153.jpg,0.110346462
980,GMS Face API with allLandmarks ,0,2,jpg,2,183600,15491,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_967.jpg,0.177885923
981,GMS Face API with allLandmarks ,0,1,jpg,1,123924,17101,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_711.jpg,0.18935723
982,GMS Face API with allLandmarks ,0,0,jpg,1,147600,14082,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_664.jpg,0.117150154
983,GMS Face API with allLandmarks ,0,1,jpg,1,148420,19663,/storage/emulated/0/FDDB-folds-01/2003_01_01_big_img_326.jpg,0.112953308
984,GMS Face API with allLandmarks ,0,1,jpg,1,155250,22776,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_775.jpg,0.124748693
985,GMS Face API with allLandmarks ,0,1,jpg,1,147150,12050,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_961.jpg,0.092144077
986,GMS Face API with allLandmarks ,0,1,jpg,1,130500,16894,/storage/emulated/0/FDDB-folds-01/2002_08_16_big_img_77.jpg,0.108734307
987,GMS Face API with allLandmarks ,0,2,jpg,3,149400,15118,/storage/emulated/0/FDDB-folds-01/2002_08_12_big_img_296.jpg,0.142711231
988,GMS Face API with allLandmarks ,0,3,jpg,4,139950,23539,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_905.jpg,0.150896538
989,GMS Face API with allLandmarks ,0,1,jpg,3,179550,17478,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_284.jpg,0.141103769
990,GMS Face API with allLandmarks ,0,1,jpg,1,113850,17906,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_887.jpg,0.092429077
991,GMS Face API with allLandmarks ,0,3,jpg,3,135900,26355,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_849.jpg,0.178593154
992,GMS Face API with allLandmarks ,0,1,jpg,1,127516,14193,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_345.jpg,0.098520846
993,GMS Face API with allLandmarks ,0,3,jpg,3,144450,23059,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_419.jpg,0.190673461
994,GMS Face API with allLandmarks ,0,1,jpg,1,161100,22634,/storage/emulated/0/FDDB-folds-01/2002_08_01_big_img_1347.jpg,0.107849539
995,GMS Face API with allLandmarks ,0,1,jpg,1,168300,20517,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3670.jpg,0.113936846
996,GMS Face API with allLandmarks ,0,1,jpg,1,148500,15872,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_479.jpg,0.10622323
997,GMS Face API with allLandmarks ,0,3,jpg,3,116100,20378,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_913.jpg,0.160829769
998,GMS Face API with allLandmarks ,0,1,jpg,1,138150,22632,/storage/emulated/0/FDDB-folds-01/2002_09_02_big_img_15828.jpg,0.127298231
999,GMS Face API with allLandmarks ,0,0,jpg,1,148950,15102,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18194.jpg,0.120343077
1000,GMS Face API with allLandmarks ,0,1,jpg,2,134251,14687,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_471.jpg,0.135657692
1001,GMS Face API with allLandmarks ,0,1,jpg,4,151650,20052,/storage/emulated/0/FDDB-folds-01/2002_08_22_big_img_734.jpg,0.112330846
1002,GMS Face API with allLandmarks ,0,1,jpg,1,161550,8788,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_586.jpg,0.116751231
1003,GMS Face API with allLandmarks ,0,1,jpg,1,149850,21613,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_454.jpg,0.102163769
1004,GMS Face API with allLandmarks ,0,1,jpg,1,133353,25798,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_47.jpg,0.096106693
1005,GMS Face API with allLandmarks ,0,1,jpg,1,166130,23749,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_381.jpg,0.119088308
1006,GMS Face API with allLandmarks ,0,3,jpg,5,160650,31476,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_733.jpg,0.176230692
1007,GMS Face API with allLandmarks ,0,1,jpg,1,136496,24815,/storage/emulated/0/FDDB-folds-01/2002_08_20_big_img_327.jpg,0.133712539
1008,GMS Face API with allLandmarks ,0,1,jpg,1,134251,16075,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_96.jpg,0.105562846
1009,GMS Face API with allLandmarks ,0,1,jpg,1,153450,16130,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2680.jpg,0.10889223
1010,GMS Face API with allLandmarks ,0,1,jpg,1,140850,10752,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_919.jpg,0.116980538
1011,GMS Face API with allLandmarks ,0,1,jpg,1,155700,21317,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_158.jpg,0.14522823
1012,GMS Face API with allLandmarks ,0,1,jpg,1,136800,14694,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_801.jpg,0.108715385
1013,GMS Face API with allLandmarks ,0,2,jpg,3,172350,17436,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_567.jpg,0.183613231
1014,GMS Face API with allLandmarks ,0,1,jpg,2,168750,15944,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_804.jpg,0.109857
1015,GMS Face API with allLandmarks ,0,2,jpg,2,155250,21027,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_690.jpg,0.160267923
1016,GMS Face API with allLandmarks ,0,1,jpg,1,126690,16926,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_576.jpg,0.118609846
1017,GMS Face API with allLandmarks ,0,1,jpg,1,202500,20667,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_335.jpg,0.13182423
1018,GMS Face API with allLandmarks ,0,2,jpg,6,120130,19630,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_390.jpg,0.164139847
1019,GMS Face API with allLandmarks ,0,0,jpg,6,201600,30858,/storage/emulated/0/FDDB-folds-01/2002_08_11_big_img_258.jpg,0.132594923
1020,GMS Face API with allLandmarks ,0,1,jpg,1,161550,21005,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_917.jpg,0.122254
1021,GMS Face API with allLandmarks ,0,1,jpg,2,163800,26054,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_525.jpg,0.160812
1022,GMS Face API with allLandmarks ,0,1,jpg,1,127100,15043,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_505.jpg,0.104479
1023,GMS Face API with allLandmarks ,0,1,jpg,1,144000,14309,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_886.jpg,0.104899846
1024,GMS Face API with allLandmarks ,0,1,jpg,1,110290,14121,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_640.jpg,0.079927385
1025,GMS Face API with allLandmarks ,0,1,jpg,1,102250,14241,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_642.jpg,0.097728
1026,GMS Face API with allLandmarks ,0,2,jpg,2,170550,21406,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_844.jpg,0.150446308
1027,GMS Face API with allLandmarks ,0,1,jpg,1,195750,17680,/storage/emulated/0/FDDB-folds-01/2002_08_04_big_img_571.jpg,0.128655461
1028,GMS Face API with allLandmarks ,0,2,jpg,2,178200,19501,/storage/emulated/0/FDDB-folds-01/2002_08_29_big_img_18702.jpg,0.142242154
1029,GMS Face API with allLandmarks ,0,1,jpg,1,162900,16263,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_240.jpg,0.142548615
1030,GMS Face API with allLandmarks ,0,3,jpg,3,141300,29622,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_553.jpg,0.161890539
1031,GMS Face API with allLandmarks ,0,1,jpg,1,136800,17380,/storage/emulated/0/FDDB-folds-01/2002_08_10_big_img_354.jpg,0.100638923
1032,GMS Face API with allLandmarks ,0,3,jpg,3,143100,18182,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_17.jpg,0.158706615
1033,GMS Face API with allLandmarks ,0,1,jpg,2,102250,14164,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_782.jpg,0.107428846
1034,GMS Face API with allLandmarks ,0,1,jpg,1,160200,19570,/storage/emulated/0/FDDB-folds-01/2002_07_27_big_img_382.jpg,0.155885692
1035,GMS Face API with allLandmarks ,0,1,jpg,5,152550,19039,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_970.jpg,0.123710462
1036,GMS Face API with allLandmarks ,0,1,jpg,2,131400,12271,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_70.jpg,0.109366462
1037,GMS Face API with allLandmarks ,0,1,jpg,1,106749,11807,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_625.jpg,0.089044154
1038,GMS Face API with allLandmarks ,0,0,jpg,1,191700,32834,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_341.jpg,0.140932692
1039,GMS Face API with allLandmarks ,0,2,jpg,4,148500,30329,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_188.jpg,0.12125723
1040,GMS Face API with allLandmarks ,0,1,jpg,1,155700,23245,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_405.jpg,0.103574154
1041,GMS Face API with allLandmarks ,0,1,jpg,1,161550,25489,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_37.jpg,0.111244231
1042,GMS Face API with allLandmarks ,0,1,jpg,3,130210,19106,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_748.jpg,0.096624846
1043,GMS Face API with allLandmarks ,0,1,jpg,1,149400,14738,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_399.jpg,0.131432
1044,GMS Face API with allLandmarks ,0,1,jpg,3,136350,27984,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_844.jpg,0.120858616
1045,GMS Face API with allLandmarks ,0,2,jpg,2,146250,26943,/storage/emulated/0/FDDB-folds-01/2002_08_12_big_img_340.jpg,0.143742385
1046,GMS Face API with allLandmarks ,0,1,jpg,1,104960,15075,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_815.jpg,0.099515462
1047,GMS Face API with allLandmarks ,0,3,jpg,10,156600,25586,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_5.jpg,0.183926
1048,GMS Face API with allLandmarks ,0,1,jpg,1,123750,13107,/storage/emulated/0/FDDB-folds-01/2002_08_10_big_img_158.jpg,0.12423477
1049,GMS Face API with allLandmarks ,0,1,jpg,1,133200,21009,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_95.jpg,0.109238077
1050,GMS Face API with allLandmarks ,0,1,jpg,1,131850,11326,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_1297.jpg,0.106678615
1051,GMS Face API with allLandmarks ,0,1,jpg,1,127920,14563,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_508.jpg,0.107477385
1052,GMS Face API with allLandmarks ,0,3,jpg,3,131850,22780,/storage/emulated/0/FDDB-folds-01/2002_09_01_big_img_16680.jpg,0.178015769
1053,GMS Face API with allLandmarks ,0,1,jpg,1,133250,18011,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_338.jpg,0.112821
1054,GMS Face API with allLandmarks ,0,1,jpg,1,161550,20608,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_517.jpg,0.116884385
1055,GMS Face API with allLandmarks ,0,2,jpg,2,156600,17054,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_626.jpg,0.142893538
1056,GMS Face API with allLandmarks ,0,1,jpg,1,122400,11015,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_3024.jpg,0.105399769
1057,GMS Face API with allLandmarks ,0,1,jpg,2,148500,23696,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_499.jpg,0.114443846
1058,GMS Face API with allLandmarks ,0,1,jpg,1,150300,17588,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_387.jpg,0.132241077
1059,GMS Face API with allLandmarks ,0,1,jpg,2,150750,16623,/storage/emulated/0/FDDB-folds-01/2002_08_31_big_img_18025.jpg,0.116880384
1060,GMS Face API with allLandmarks ,0,1,jpg,1,134251,14295,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_520.jpg,0.103893923
1061,GMS Face API with allLandmarks ,0,1,jpg,1,111657,20913,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_576.jpg,0.097155538
1062,GMS Face API with allLandmarks ,0,1,jpg,3,171000,19443,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_121.jpg,0.131647077
1063,GMS Face API with allLandmarks ,0,1,jpg,4,142200,21284,/storage/emulated/0/FDDB-folds-01/2002_08_25_big_img_703.jpg,0.120451769
1064,GMS Face API with allLandmarks ,0,1,jpg,1,153450,20008,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_615.jpg,0.098153847
1065,GMS Face API with allLandmarks ,0,1,jpg,1,166500,20840,/storage/emulated/0/FDDB-folds-01/2002_08_17_big_img_434.jpg,0.117621923
1066,GMS Face API with allLandmarks ,0,1,jpg,2,146250,16226,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_677.jpg,0.132768154
1067,GMS Face API with allLandmarks ,0,1,jpg,1,186750,23692,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_276.jpg,0.131474307
1068,GMS Face API with allLandmarks ,0,1,jpg,1,132750,30088,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3672.jpg,0.111748385
1069,GMS Face API with allLandmarks ,0,1,jpg,1,132750,19542,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_700.jpg,0.113796077
1070,GMS Face API with allLandmarks ,0,1,jpg,1,134251,17412,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_277.jpg,0.100058385
1071,GMS Face API with allLandmarks ,0,1,jpg,1,113570,14758,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_220.jpg,0.122366231
1072,GMS Face API with allLandmarks ,0,1,jpg,1,146823,18252,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_232.jpg,0.114599692
1073,GMS Face API with allLandmarks ,0,2,jpg,2,151650,21727,/storage/emulated/0/FDDB-folds-01/2002_08_31_big_img_17422.jpg,0.154101539
1074,GMS Face API with allLandmarks ,0,1,jpg,1,154350,16075,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_508.jpg,0.192339693
1075,GMS Face API with allLandmarks ,0,1,jpg,1,123750,16166,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_681.jpg,0.091098307
1076,GMS Face API with allLandmarks ,0,1,jpg,1,102910,12766,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_638.jpg,0.090579462
1077,GMS Face API with allLandmarks ,0,1,jpg,1,149850,17985,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18408.jpg,0.122045615
1078,GMS Face API with allLandmarks ,0,1,jpg,1,110290,14032,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_533.jpg,0.085894538
1079,GMS Face API with allLandmarks ,0,1,jpg,1,113980,16023,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_12.jpg,0.106359154
1080,GMS Face API with allLandmarks ,0,1,jpg,1,139050,14785,/storage/emulated/0/FDDB-folds-01/2002_08_28_big_img_19388.jpg,0.110368231
1081,GMS Face API with allLandmarks ,0,1,jpg,1,134550,18544,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_133.jpg,0.108267616
1082,GMS Face API with allLandmarks ,0,1,jpg,2,155250,20768,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_885.jpg,0.120443616
1083,GMS Face API with allLandmarks ,0,1,jpg,2,139050,17733,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_387.jpg,0.102275231
1084,GMS Face API with allLandmarks ,0,1,jpg,2,177750,16175,/storage/emulated/0/FDDB-folds-01/2002_08_27_big_img_19976.jpg,0.166235846
1085,GMS Face API with allLandmarks ,0,1,jpg,1,190800,17868,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_118.jpg,0.142738153
1086,GMS Face API with allLandmarks ,0,1,jpg,1,130950,18735,/storage/emulated/0/FDDB-folds-01/2002_08_28_big_img_19146.jpg,0.107470693
1087,GMS Face API with allLandmarks ,0,1,jpg,1,191250,19427,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3259.jpg,0.136923307
1088,GMS Face API with allLandmarks ,0,1,jpg,1,151200,22408,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_536.jpg,0.110660308
1089,GMS Face API with allLandmarks ,0,2,jpg,2,171450,29964,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_279.jpg,0.172148846
1090,GMS Face API with allLandmarks ,0,2,jpg,2,158400,28505,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_9.jpg,0.151979307
1091,GMS Face API with allLandmarks ,0,1,jpg,1,198000,22976,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_301.jpg,0.128354461
1092,GMS Face API with allLandmarks ,0,1,jpg,1,162000,18860,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_974.jpg,0.141778462
1093,GMS Face API with allLandmarks ,0,2,jpg,2,189900,17387,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2355.jpg,0.166704384
1094,GMS Face API with allLandmarks ,0,1,jpg,1,166500,23282,/storage/emulated/0/FDDB-folds-01/2002_08_01_big_img_1526.jpg,0.115799308
1095,GMS Face API with allLandmarks ,0,7,jpg,7,165150,20727,/storage/emulated/0/FDDB-folds-01/2002_08_03_big_img_417.jpg,0.276328462
1096,GMS Face API with allLandmarks ,0,2,jpg,6,169273,27410,/storage/emulated/0/FDDB-folds-01/2002_08_04_big_img_407.jpg,0.149338923
1097,GMS Face API with allLandmarks ,0,1,jpg,1,149400,19659,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_1029.jpg,0.144696539
1098,GMS Face API with allLandmarks ,0,1,jpg,1,156252,20959,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_700.jpg,0.102227923
1099,GMS Face API with allLandmarks ,0,1,jpg,1,129150,18313,/storage/emulated/0/FDDB-folds-01/2002_08_01_big_img_1463.jpg,0.119292
1100,GMS Face API with allLandmarks ,0,1,jpg,1,164700,13233,/storage/emulated/0/FDDB-folds-01/2002_08_31_big_img_17365.jpg,0.149225077
1101,GMS Face API with allLandmarks ,0,2,jpg,5,170550,21283,/storage/emulated/0/FDDB-folds-01/2002_07_28_big_img_223.jpg,0.155783692
1102,GMS Face API with allLandmarks ,0,1,jpg,1,173250,22085,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_827.jpg,0.113918923
1103,GMS Face API with allLandmarks ,0,1,jpg,2,159395,38783,/storage/emulated/0/FDDB-folds-01/2002_07_27_big_img_531.jpg,0.123475
1104,GMS Face API with allLandmarks ,0,1,jpg,1,123750,16759,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_845.jpg,0.102999462
1105,GMS Face API with allLandmarks ,0,1,jpg,1,154800,22941,/storage/emulated/0/FDDB-folds-01/2002_08_20_big_img_382.jpg,0.112607615
1106,GMS Face API with allLandmarks ,0,3,jpg,4,171900,28947,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_268.jpg,0.184238692
1107,GMS Face API with allLandmarks ,0,0,jpg,1,158400,14913,/storage/emulated/0/FDDB-folds-01/2002_08_27_big_img_19705.jpg,0.095447385
1108,GMS Face API with allLandmarks ,0,1,jpg,1,126900,20062,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_830.jpg,0.102071385
1109,GMS Face API with allLandmarks ,0,1,jpg,1,147600,18033,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_250.jpg,0.109682692
1110,GMS Face API with allLandmarks ,0,2,jpg,2,165600,18133,/storage/emulated/0/FDDB-folds-01/2002_07_20_big_img_777.jpg,0.145184154
1111,GMS Face API with allLandmarks ,0,3,jpg,5,133650,17450,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_879.jpg,0.182943385
1112,GMS Face API with allLandmarks ,0,1,jpg,1,144900,14316,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_20146.jpg,0.120288538
1113,GMS Face API with allLandmarks ,0,1,jpg,1,149400,14607,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_789.jpg,0.099666692
1114,GMS Face API with allLandmarks ,0,2,jpg,3,160650,15353,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2683.jpg,0.140029692
1115,GMS Face API with allLandmarks ,0,2,jpg,3,133200,24758,/storage/emulated/0/FDDB-folds-01/2002_08_25_big_img_576.jpg,0.173969692
1116,GMS Face API with allLandmarks ,0,1,jpg,1,142200,19068,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_498.jpg,0.14886677
1117,GMS Face API with allLandmarks ,0,2,jpg,2,142650,27775,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_384.jpg,0.136188
1118,GMS Face API with allLandmarks ,0,2,jpg,2,152100,20319,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_592.jpg,0.121600538
1119,GMS Face API with allLandmarks ,0,2,jpg,2,158850,17973,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_1470.jpg,0.157401462
1120,GMS Face API with allLandmarks ,0,1,jpg,1,146700,20251,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_452.jpg,0.134033154
1121,GMS Face API with allLandmarks ,0,1,jpg,3,164700,18331,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18395.jpg,0.174237616
1122,GMS Face API with allLandmarks ,0,1,jpg,1,140400,14720,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_215.jpg,0.117612461
1123,GMS Face API with allLandmarks ,0,1,jpg,1,146250,24637,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_643.jpg,0.102251692
1124,GMS Face API with allLandmarks ,0,1,jpg,1,166950,39560,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_209.jpg,0.128339846
1125,GMS Face API with allLandmarks ,0,1,jpg,1,134070,19512,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_346.jpg,0.093451077
1126,GMS Face API with allLandmarks ,0,3,jpg,3,135450,28274,/storage/emulated/0/FDDB-folds-01/2002_08_25_big_img_658.jpg,0.173187769
1127,GMS Face API with allLandmarks ,0,1,jpg,1,127350,13246,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_221.jpg,0.103399
1128,GMS Face API with allLandmarks ,0,1,jpg,1,163350,14607,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_60.jpg,0.135242923
1129,GMS Face API with allLandmarks ,0,1,jpg,1,137700,17904,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_885.jpg,0.114762847
1130,GMS Face API with allLandmarks ,0,1,jpg,1,111520,14754,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_482.jpg,0.082572923
1131,GMS Face API with allLandmarks ,0,1,jpg,1,132300,13762,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_593.jpg,0.149979846
1132,GMS Face API with allLandmarks ,0,1,jpg,1,161100,23643,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_233.jpg,0.113550077
1133,GMS Face API with allLandmarks ,0,1,jpg,1,127067,17622,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_458.jpg,0.089595539
1134,GMS Face API with allLandmarks ,0,2,jpg,10,172350,20709,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_384.jpg,0.133314154
1135,GMS Face API with allLandmarks ,0,1,jpg,1,123410,16840,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_670.jpg,0.102298923
1136,GMS Face API with allLandmarks ,0,0,jpg,2,174150,28523,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_267.jpg,0.141282153
1137,GMS Face API with allLandmarks ,0,3,jpg,3,152550,25537,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_540.jpg,0.157596615
1138,GMS Face API with allLandmarks ,0,1,jpg,1,136800,18616,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_552.jpg,0.115776846
1139,GMS Face API with allLandmarks ,0,2,jpg,2,156252,22770,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_997.jpg,0.164188
1140,GMS Face API with allLandmarks ,0,1,jpg,1,136530,19848,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_377.jpg,0.108341307
1141,GMS Face API with allLandmarks ,0,1,jpg,1,136800,19963,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_265.jpg,0.103018539
1142,GMS Face API with allLandmarks ,0,1,jpg,1,142200,13057,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_561.jpg,0.12632123
1143,GMS Face API with allLandmarks ,0,1,jpg,1,134251,20886,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_945.jpg,0.100246923
1144,GMS Face API with allLandmarks ,0,1,jpg,1,170100,13244,/storage/emulated/0/FDDB-folds-01/2002_09_02_big_img_15252.jpg,0.124478461
1145,GMS Face API with allLandmarks ,0,1,jpg,1,161550,30655,/storage/emulated/0/FDDB-folds-01/2002_08_11_big_img_276.jpg,0.101683692
1146,GMS Face API with allLandmarks ,0,2,jpg,3,179151,20677,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_491.jpg,0.154749
1147,GMS Face API with allLandmarks ,0,1,jpg,1,132750,13661,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_517.jpg,0.093895154
1148,GMS Face API with allLandmarks ,0,2,jpg,2,135900,23841,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_726.jpg,0.123305538
1149,GMS Face API with allLandmarks ,0,1,jpg,1,156252,18731,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_46.jpg,0.111269461
1150,GMS Face API with allLandmarks ,0,1,jpg,1,153900,24448,/storage/emulated/0/FDDB-folds-01/2002_08_28_big_img_19458.jpg,0.100104846
1151,GMS Face API with allLandmarks ,0,1,jpg,1,136350,18777,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2935.jpg,0.091122077
1152,GMS Face API with allLandmarks ,0,1,jpg,1,157050,15067,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_1392.jpg,0.101281692
1153,GMS Face API with allLandmarks ,0,1,jpg,1,131400,11741,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_776.jpg,0.188904615
1154,GMS Face API with allLandmarks ,0,0,jpg,1,160200,13101,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_616.jpg,0.148093308
1155,GMS Face API with allLandmarks ,0,1,jpg,1,152550,23563,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_1065.jpg,0.099400616
1156,GMS Face API with allLandmarks ,0,1,jpg,2,159844,23128,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_889.jpg,0.129723
1157,GMS Face API with allLandmarks ,0,1,jpg,1,157950,16762,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_188.jpg,0.114872846
1158,GMS Face API with allLandmarks ,0,2,jpg,2,140537,21978,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1453.jpg,0.128508385
